date.start,date.end,stratum,trip.start,trip.end,soak.hrs,length,gear,mesh,chinook,chum,sockeye,sheefish,whitefish,chinook.goal,chum.goal,sockeye.goal,type,village
6/28/2021,6/28/2021,B,10:30,15:00,4:00,150,Driftnet,6,17,2,37,0,0,3,1,5,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,11:00,13:00,1:45,150,Driftnet,6,6,1,20,0,0,4,1,5,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,10:00,13:00,2:45,150,Driftnet,6,0,0,20,0,0,1,1,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,10:30,17:00,6:00,150,Driftnet,6,24,22,23,0,0,4,3,3,Village,Napakiak
6/28/2021,6/28/2021,B,14:30,16:00,1:15,150,Driftnet,5.875,7,4,43,0,0,1,1,4,Fish camp,Napaskiak
6/28/2021,6/28/2021,C,13:00,18:00,4:45,150,Driftnet,6,8,0,22,0,0,4,1,3,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,11:00,18:00,6:00,80,Driftnet,5.75,17,15,15,0,0,3,2,2,Village,Napakiak
6/28/2021,6/28/2021,B,10:00,14:00,3:45,100,Driftnet,6,12,3,30,0,0,3,1,4,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,12:30,14:00,1:15,150,Driftnet,6,4,0,28,0,0,4,1,3,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,10:30,16:00,5:00,150,Driftnet,5.625,11,2,41,0,0,3,1,5,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,13:15,17:00,3:30,100,Driftnet,6,12,1,25,0,0,4,1,3,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,10:00,14:45,4:30,150,Driftnet,6,9,0,33,0,0,3,1,4,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,14:00,17:30,3:30,100,Driftnet,5.875,11,3,22,0,0,4,1,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,C,10:00,12:30,2:00,140,Driftnet,5.5,15,0,7,0,0,3,1,1,Fish camp,Kwethluk
6/28/2021,6/28/2021,C,10:30,12:00,1:00,150,Driftnet,6,6,1,4,0,0,3,1,1,Village,Kwethluk
6/28/2021,6/28/2021,C,10:00,11:30,1:15,150,Driftnet,5.5,4,2,70,0,0,3,1,3,Village,Kwethluk
6/28/2021,6/28/2021,C,10:00,13:30,3:00,150,Driftnet,6,17,8,54,0,0,3,1,3,Village,Kwethluk
6/28/2021,6/28/2021,C,10:00,13:00,2:30,150,Driftnet,5,6,1,17,0,0,3,1,1,Village,Kwethluk
6/28/2021,6/28/2021,C,10:30,12:00,1:15,60,Setnet,6,0,0,0,0,0,3,1,1,Village,Kwethluk
6/28/2021,6/28/2021,C,10:00,20:30,9:30,150,Driftnet,5.875,7,4,38,0,0,3,1,1,Village,Kwethluk
6/28/2021,6/28/2021,C,10:00,14:00,3:45,60,Setnet,6,3,1,5,0,0,3,1,1,Village,Kwethluk
6/28/2021,6/28/2021,C,10:00,18:00,7:30,150,Driftnet,5.75,11,2,27,0,0,3,1,3,Village,Kwethluk
6/28/2021,6/28/2021,C,10:30,15:00,4:00,150,Driftnet,6,5,2,43,0,0,3,1,3,Village,Kwethluk
6/28/2021,6/28/2021,B,18:15,19:30,1:15,150,Driftnet,5.75,10,2,4,0,0,4,2,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,A,11:30,19:00,6:30,150,Driftnet,6,13,21,23,0,0,5,2,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,10:00,14:00,3:30,150,Driftnet,6,33,28,65,0,0,5,4,4,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,17:30,19:30,1:30,150,Driftnet,6,15,18,22,0,0,3,1,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,14:00,16:30,2:15,150,Driftnet,6,10,4,30,0,0,3,2,4,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,13:00,17:00,3:30,150,Driftnet,6,16,25,10,1,0,4,2,3,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,11:30,15:30,3:30,150,Driftnet,6,12,7,24,0,0,2,1,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,12:00,16:00,3:30,150,Driftnet,6,4,8,5,0,0,2,1,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,10:30,14:30,3:30,150,Driftnet,6,22,11,65,0,0,3,1,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,10:30,16:30,5:30,150,Driftnet,6,22,31,40,0,0,3,2,3,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,11:30,18:00,6:30,150,Driftnet,6,9,11,23,0,0,2,1,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,13:00,16:30,3:15,150,Driftnet,6,10,8,16,0,0,2,1,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,A,10:00,17:30,7:00,150,Driftnet,6,18,12,20,0,0,4,1,2,Fish camp,Napaskiak
6/28/2021,6/28/2021,A,11:00,19:00,7:30,150,Driftnet,6,14,9,22,0,0,3,1,2,Fish camp,Napaskiak
